1.49,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,6.39752
1.59,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,9.12468
1.68,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,12.255
1.78,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,16.7999
1.881,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,21.6677
1.981,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,26.485
2.18,1.6,0.456,0.11584,0.0308019,-0.00016,0.505933,-0.03088,0.0341504,0.592282,0.364446775,0.646505737,0.563717774,0.693438842,34.6358
0.396,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,0.223694
0.594,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,0.540312
0.792,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,0.963776
0.99,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,1.52909
1.19,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,2.37463
1.391,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,3.91645
1.59,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,9.06164
1.78,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,16.8337
1.981,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,27.8768
2.18,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,36.0256
2.381,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,41.0609
2.58,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,44.6751
2.77,1.6,0.456,0.12352,0.030806,-0.0368,0.479437,-0.05552,0.0364032,0.565734,0.341832366,0.646304899,0.528902639,0.657123062,46.7344
0.396,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,0.229455
0.495,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,0.390648
0.594,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,0.592773
0.693,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,0.80883
0.792,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,1.05682
0.891,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,1.37074
0.99,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,1.76959
1.19,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,2.74235
1.391,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,4.74115
1.59,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,10.8873
1.78,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,21.8551
1.981,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,36.1867
2.18,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,48.8061
2.381,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,56.1376
2.581,1.6,0.5056,0.13728,0.03806,-0.03664,0.532659,-0.0552,0.0448512,0.629734,0.342716058,0.646189257,0.530364834,0.658449135,60.1923
